r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1, cp, obs_cp, mu_rewards, std_rewards
0.000000,2.900257,0.655340,0.750000,0.250000,0.000000,1.000000,3.000000,1.000000
3.251120,0.000000,0.655897,0.777778,0.222222,0.000000,1.000000,3.000000,1.000000
0.000000,3.558837,0.654839,0.700000,0.300000,0.000000,1.000000,3.000000,1.000000
3.791553,0.000000,0.655395,0.727273,0.272727,0.000000,1.000000,3.000000,1.000000
2.911571,0.000000,0.655949,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
4.572634,0.000000,0.656501,0.769231,0.230769,0.000000,0.000000,3.000000,1.000000
2.593492,0.000000,0.657051,0.785714,0.214286,0.000000,0.000000,3.000000,1.000000
5.759479,0.000000,0.657600,0.800000,0.200000,0.000000,0.000000,3.000000,1.000000
0.000000,1.886298,0.656550,0.750000,0.250000,0.000000,1.000000,3.000000,1.000000
0.000000,2.049021,0.655502,0.705882,0.294118,0.000000,0.000000,3.000000,1.000000
3.835032,0.000000,0.656051,0.722222,0.277778,0.000000,1.000000,3.000000,1.000000
2.433113,0.000000,0.656598,0.736842,0.263158,0.000000,0.000000,3.000000,1.000000
2.665379,0.000000,0.657143,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
0.000000,2.520102,0.656101,0.714286,0.285714,0.000000,1.000000,3.000000,1.000000
0.000000,1.991926,0.655063,0.681818,0.318182,0.000000,0.000000,3.000000,1.000000
0.000000,3.490665,0.654028,0.652174,0.347826,0.000000,0.000000,3.000000,1.000000
0.000000,1.956509,0.652997,0.625000,0.375000,0.000000,0.000000,3.000000,1.000000
1.247029,0.000000,0.651969,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
0.000000,3.179204,0.652516,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,2.905891,0.653061,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,2.886009,0.653605,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
1.498680,0.000000,0.652582,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
0.000000,4.151338,0.653125,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,2.917281,0.653666,0.285714,0.714286,0.000000,0.000000,3.000000,1.000000
4.033223,0.000000,0.652648,0.375000,0.625000,0.000000,1.000000,3.000000,1.000000
0.000000,2.691140,0.653188,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,1.650312,0.653727,0.300000,0.700000,0.000000,0.000000,3.000000,1.000000
2.893560,0.000000,0.654264,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
4.783307,0.000000,0.654799,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.028418,0.000000,0.655332,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
3.078540,0.000000,0.655864,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
1.806829,0.000000,0.656394,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.105565,0.655385,0.833333,0.166667,0.000000,1.000000,3.000000,1.000000
4.640289,0.000000,0.655914,0.857143,0.142857,0.000000,1.000000,3.000000,1.000000
2.835664,0.000000,0.656442,0.875000,0.125000,0.000000,0.000000,3.000000,1.000000
0.000000,4.288286,0.655436,0.777778,0.222222,0.000000,1.000000,3.000000,1.000000
1.778551,0.000000,0.655963,0.800000,0.200000,0.000000,1.000000,3.000000,1.000000
4.128140,0.000000,0.656489,0.818182,0.181818,0.000000,0.000000,3.000000,1.000000
3.073460,0.000000,0.657012,0.833333,0.166667,0.000000,0.000000,3.000000,1.000000
0.000000,3.058408,0.656012,0.769231,0.230769,0.000000,1.000000,3.000000,1.000000
2.279409,0.000000,0.656535,0.785714,0.214286,0.000000,1.000000,3.000000,1.000000
0.000000,1.553150,0.655539,0.733333,0.266667,0.000000,1.000000,3.000000,1.000000
2.305859,0.000000,0.656061,0.750000,0.250000,0.000000,1.000000,3.000000,1.000000
4.254252,0.000000,0.656581,0.764706,0.235294,0.000000,0.000000,3.000000,1.000000
3.181784,0.000000,0.657100,0.777778,0.222222,0.000000,0.000000,3.000000,1.000000
3.294954,0.000000,0.657617,0.789474,0.210526,0.000000,0.000000,3.000000,1.000000
0.000000,2.400188,0.658133,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
0.000000,4.741215,0.658647,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
2.893382,0.000000,0.657658,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,2.111025,0.658171,0.250000,0.750000,0.000000,1.000000,3.000000,1.000000
0.000000,1.966108,0.658683,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
0.000000,0.658201,0.659193,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
3.434395,0.000000,0.658209,0.285714,0.714286,0.000000,1.000000,3.000000,1.000000
2.827807,0.000000,0.657228,0.375000,0.625000,0.000000,0.000000,3.000000,1.000000
0.000000,2.531434,0.657738,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,1.321155,0.658247,0.300000,0.700000,0.000000,0.000000,3.000000,1.000000
0.000000,2.873345,0.658754,0.272727,0.727273,0.000000,0.000000,3.000000,1.000000
2.403398,0.000000,0.657778,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
1.230062,0.000000,0.656805,0.384615,0.615385,0.000000,0.000000,3.000000,1.000000
0.000000,4.171178,0.657312,0.357143,0.642857,0.000000,1.000000,3.000000,1.000000
3.044432,0.000000,0.656342,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
0.000000,1.362385,0.656848,0.375000,0.625000,0.000000,1.000000,3.000000,1.000000
0.000000,3.337012,0.657353,0.352941,0.647059,0.000000,0.000000,3.000000,1.000000
2.923117,0.000000,0.656388,0.388889,0.611111,0.000000,1.000000,3.000000,1.000000
3.176788,0.000000,0.655425,0.421053,0.578947,0.000000,0.000000,3.000000,1.000000
0.000000,3.127257,0.655930,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
0.000000,2.540780,0.656433,0.380952,0.619048,0.000000,0.000000,3.000000,1.000000
0.000000,3.162390,0.656934,0.363636,0.636364,0.000000,0.000000,3.000000,1.000000
2.425772,0.000000,0.657434,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
3.435570,0.000000,0.657933,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
4.448879,0.000000,0.658430,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.967240,0.000000,0.658926,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
3.754541,0.000000,0.659420,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
4.044150,0.000000,0.659913,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.156608,0.000000,0.660405,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.782248,0.000000,0.660895,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
4.022285,0.000000,0.661383,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.508714,0.000000,0.661871,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.000000,1.466674,0.660920,0.909091,0.090909,0.000000,1.000000,3.000000,1.000000
4.065781,0.000000,0.661406,0.916667,0.083333,0.000000,1.000000,3.000000,1.000000
0.000000,3.364487,0.660458,0.846154,0.153846,0.000000,1.000000,3.000000,1.000000
1.570081,0.000000,0.660944,0.857143,0.142857,0.000000,1.000000,3.000000,1.000000
3.460449,0.000000,0.661429,0.866667,0.133333,0.000000,0.000000,3.000000,1.000000
4.783723,0.000000,0.661912,0.875000,0.125000,0.000000,0.000000,3.000000,1.000000
3.962493,0.000000,0.662393,0.882353,0.117647,0.000000,0.000000,3.000000,1.000000
3.998857,0.000000,0.662873,0.888889,0.111111,0.000000,0.000000,3.000000,1.000000
2.689139,0.000000,0.663352,0.894737,0.105263,0.000000,0.000000,3.000000,1.000000
1.753550,0.000000,0.663830,0.900000,0.100000,0.000000,0.000000,3.000000,1.000000
1.926473,0.000000,0.664306,0.904762,0.095238,0.000000,0.000000,3.000000,1.000000
0.000000,4.189757,0.664781,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
3.339720,0.000000,0.663842,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,4.585417,0.664316,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
1.801609,0.000000,0.663380,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,4.773982,0.663854,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
3.344161,0.000000,0.662921,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,4.763844,0.663394,0.428571,0.571429,0.000000,1.000000,3.000000,1.000000
3.527148,0.000000,0.662465,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,2.238897,0.662937,0.444444,0.555556,0.000000,1.000000,3.000000,1.000000
0.000000,4.584246,0.663408,0.400000,0.600000,0.000000,0.000000,3.000000,1.000000
3.581082,0.000000,0.662483,0.454545,0.545455,0.000000,1.000000,3.000000,1.000000
0.000000,2.989297,0.662953,0.416667,0.583333,0.000000,1.000000,3.000000,1.000000
0.000000,3.498371,0.663421,0.384615,0.615385,0.000000,0.000000,3.000000,1.000000
3.241584,0.000000,0.662500,0.428571,0.571429,0.000000,1.000000,3.000000,1.000000
0.000000,3.150903,0.662968,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
2.085442,0.000000,0.662050,0.437500,0.562500,0.000000,1.000000,3.000000,1.000000
0.000000,0.446102,0.662517,0.411765,0.588235,0.000000,1.000000,3.000000,1.000000
0.000000,2.926104,0.661602,0.000000,1.000000,1.000000,0.000000,3.000000,1.000000
1.744771,0.000000,0.662069,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
2.883309,0.000000,0.662534,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
3.142227,0.000000,0.662999,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
2.349482,0.000000,0.663462,0.800000,0.200000,0.000000,0.000000,3.000000,1.000000
1.959652,0.000000,0.663923,0.833333,0.166667,0.000000,0.000000,3.000000,1.000000
1.911681,0.000000,0.664384,0.857143,0.142857,0.000000,0.000000,3.000000,1.000000
3.740921,0.000000,0.664843,0.875000,0.125000,0.000000,0.000000,3.000000,1.000000
3.464439,0.000000,0.665301,0.888889,0.111111,0.000000,0.000000,3.000000,1.000000
2.089097,0.000000,0.665757,0.900000,0.100000,0.000000,0.000000,3.000000,1.000000
2.666621,0.000000,0.666213,0.909091,0.090909,0.000000,0.000000,3.000000,1.000000
0.000000,2.637498,0.665306,0.833333,0.166667,0.000000,1.000000,3.000000,1.000000
0.000000,2.449840,0.664402,0.769231,0.230769,0.000000,0.000000,3.000000,1.000000
0.000000,4.444593,0.663501,0.714286,0.285714,0.000000,0.000000,3.000000,1.000000
0.000000,1.695986,0.662602,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
0.000000,2.752351,0.661705,0.625000,0.375000,0.000000,0.000000,3.000000,1.000000
2.801582,0.000000,0.662162,0.647059,0.352941,0.000000,1.000000,3.000000,1.000000
2.715658,0.000000,0.661269,1.000000,0.000000,1.000000,0.000000,3.000000,1.000000
0.000000,2.239039,0.661725,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,2.320288,0.662180,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
2.647905,0.000000,0.661290,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.590796,0.000000,0.660403,0.600000,0.400000,0.000000,0.000000,3.000000,1.000000
4.598985,0.000000,0.659517,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
3.871979,0.000000,0.658635,0.714286,0.285714,0.000000,0.000000,3.000000,1.000000
0.000000,0.495771,0.659091,0.625000,0.375000,0.000000,1.000000,3.000000,1.000000
4.294245,0.000000,0.658211,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
0.000000,2.266097,0.658667,0.600000,0.400000,0.000000,1.000000,3.000000,1.000000
0.000000,3.080416,0.659121,0.545455,0.454545,0.000000,0.000000,3.000000,1.000000
0.000000,3.005635,0.659574,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
3.588948,0.000000,0.658699,0.538462,0.461538,0.000000,1.000000,3.000000,1.000000
0.000000,2.297362,0.659151,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
2.727598,0.000000,0.658278,0.533333,0.466667,0.000000,1.000000,3.000000,1.000000
0.000000,2.653289,0.658730,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
3.489468,0.000000,0.659181,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
3.574483,0.000000,0.659631,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.939532,0.000000,0.660079,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.117823,0.000000,0.660526,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.505165,0.000000,0.660972,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.711093,0.000000,0.661417,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
1.208606,0.000000,0.661861,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.000000,5.357105,0.660995,0.875000,0.125000,0.000000,1.000000,3.000000,1.000000
3.175039,0.000000,0.661438,0.888889,0.111111,0.000000,1.000000,3.000000,1.000000
3.696561,0.000000,0.661880,0.900000,0.100000,0.000000,0.000000,3.000000,1.000000
4.444829,0.000000,0.662321,0.909091,0.090909,0.000000,0.000000,3.000000,1.000000
0.000000,5.067610,0.661458,0.833333,0.166667,0.000000,1.000000,3.000000,1.000000
2.726068,0.000000,0.661899,0.846154,0.153846,0.000000,1.000000,3.000000,1.000000
3.838992,0.000000,0.662338,0.857143,0.142857,0.000000,0.000000,3.000000,1.000000
2.852863,0.000000,0.662776,0.866667,0.133333,0.000000,0.000000,3.000000,1.000000
1.789889,0.000000,0.663212,0.875000,0.125000,0.000000,0.000000,3.000000,1.000000
3.477959,0.000000,0.663648,0.882353,0.117647,0.000000,0.000000,3.000000,1.000000
0.000000,4.085239,0.662791,0.833333,0.166667,0.000000,1.000000,3.000000,1.000000
3.276105,0.000000,0.663226,0.842105,0.157895,0.000000,1.000000,3.000000,1.000000
3.264686,0.000000,0.663660,0.850000,0.150000,0.000000,0.000000,3.000000,1.000000
4.121508,0.000000,0.664093,0.857143,0.142857,0.000000,0.000000,3.000000,1.000000
0.000000,2.952029,0.663239,0.818182,0.181818,0.000000,1.000000,3.000000,1.000000
0.000000,2.951551,0.662388,0.782609,0.217391,0.000000,0.000000,3.000000,1.000000
0.000000,2.787749,0.661538,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
0.000000,2.926995,0.660691,0.720000,0.280000,0.000000,0.000000,3.000000,1.000000
0.000000,3.691733,0.659847,0.692308,0.307692,0.000000,0.000000,3.000000,1.000000
0.000000,2.615873,0.660281,0.000000,1.000000,1.000000,0.000000,3.000000,1.000000
0.000000,2.556019,0.660714,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,5.401218,0.661146,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.287838,0.661578,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,0.892807,0.662008,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.249651,0.662437,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
3.021700,0.000000,0.661597,0.142857,0.857143,0.000000,1.000000,3.000000,1.000000
2.508531,0.000000,0.660759,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
2.998643,0.000000,0.659924,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,2.598817,0.660354,0.300000,0.700000,0.000000,1.000000,3.000000,1.000000
0.000000,1.469157,0.660782,0.272727,0.727273,0.000000,0.000000,3.000000,1.000000
0.000000,2.848212,0.661209,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
0.000000,4.153921,0.661635,0.230769,0.769231,0.000000,0.000000,3.000000,1.000000
2.533732,0.000000,0.660804,0.285714,0.714286,0.000000,1.000000,3.000000,1.000000
0.000000,2.699335,0.661230,0.266667,0.733333,0.000000,1.000000,3.000000,1.000000
3.571572,0.000000,0.660401,0.312500,0.687500,0.000000,1.000000,3.000000,1.000000
0.000000,1.545722,0.659574,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
0.000000,3.647262,0.658750,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.562549,0.657928,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
4.029940,0.000000,0.658354,0.250000,0.750000,0.000000,1.000000,3.000000,1.000000
0.000000,3.030382,0.657534,0.200000,0.800000,0.000000,1.000000,3.000000,1.000000
0.000000,2.711613,0.656716,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
2.192316,0.000000,0.657143,0.285714,0.714286,0.000000,1.000000,3.000000,1.000000
2.673221,0.000000,0.657568,0.375000,0.625000,0.000000,0.000000,3.000000,1.000000
3.076799,0.000000,0.657993,0.444444,0.555556,0.000000,0.000000,3.000000,1.000000
0.910186,0.000000,0.658416,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
3.246481,0.000000,0.658838,0.545455,0.454545,0.000000,0.000000,3.000000,1.000000
0.000000,2.738833,0.658025,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,4.467108,0.657213,0.461538,0.538462,0.000000,0.000000,3.000000,1.000000
0.000000,2.221296,0.656404,0.428571,0.571429,0.000000,0.000000,3.000000,1.000000
4.077258,0.000000,0.656827,0.466667,0.533333,0.000000,1.000000,3.000000,1.000000
2.691413,0.000000,0.657248,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
2.318936,0.000000,0.657669,0.529412,0.470588,0.000000,0.000000,3.000000,1.000000
0.000000,3.753211,0.658088,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
0.000000,2.730457,0.658507,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
2.550090,0.000000,0.657702,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,1.278386,0.658120,0.250000,0.750000,0.000000,1.000000,3.000000,1.000000
2.893355,0.000000,0.657317,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
0.000000,3.521106,0.657734,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,1.097380,0.658151,0.285714,0.714286,0.000000,0.000000,3.000000,1.000000
0.000000,2.862736,0.658566,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
0.000000,3.500215,0.658981,0.222222,0.777778,0.000000,0.000000,3.000000,1.000000
0.000000,3.477226,0.659394,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
0.000000,6.274379,0.659806,0.181818,0.818182,0.000000,0.000000,3.000000,1.000000
0.000000,3.246074,0.660218,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
0.000000,1.221902,0.660628,0.153846,0.846154,0.000000,0.000000,3.000000,1.000000
0.000000,2.836410,0.661037,0.142857,0.857143,0.000000,0.000000,3.000000,1.000000
0.000000,3.197466,0.661446,0.133333,0.866667,0.000000,0.000000,3.000000,1.000000
0.000000,3.672244,0.661853,0.125000,0.875000,0.000000,0.000000,3.000000,1.000000
0.000000,2.096789,0.662260,0.117647,0.882353,0.000000,0.000000,3.000000,1.000000
1.185704,0.000000,0.661465,0.166667,0.833333,0.000000,1.000000,3.000000,1.000000
2.506812,0.000000,0.660671,0.210526,0.789474,0.000000,0.000000,3.000000,1.000000
0.000000,1.791253,0.661078,0.200000,0.800000,0.000000,1.000000,3.000000,1.000000
0.000000,0.353858,0.661483,0.190476,0.809524,0.000000,0.000000,3.000000,1.000000
0.000000,2.823272,0.661888,0.181818,0.818182,0.000000,0.000000,3.000000,1.000000
0.000000,2.880937,0.662291,0.173913,0.826087,0.000000,0.000000,3.000000,1.000000
0.000000,2.726618,0.662694,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
0.000000,4.062269,0.663095,0.160000,0.840000,0.000000,0.000000,3.000000,1.000000
0.000000,1.765980,0.663496,0.153846,0.846154,0.000000,0.000000,3.000000,1.000000
2.188853,0.000000,0.663895,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
0.000000,3.016888,0.663108,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
2.868266,0.000000,0.663507,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
0.147746,0.000000,0.663905,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
0.000000,5.176742,0.663121,0.600000,0.400000,0.000000,1.000000,3.000000,1.000000
2.075166,0.000000,0.663518,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
0.000000,2.860107,0.662736,0.571429,0.428571,0.000000,1.000000,3.000000,1.000000
3.208791,0.000000,0.663133,0.625000,0.375000,0.000000,1.000000,3.000000,1.000000
0.000000,3.682821,0.662353,0.555556,0.444444,0.000000,1.000000,3.000000,1.000000
0.000000,3.135037,0.661575,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,5.179744,0.660798,0.454545,0.545455,0.000000,0.000000,3.000000,1.000000
0.000000,3.124586,0.660023,0.416667,0.583333,0.000000,0.000000,3.000000,1.000000
3.049679,0.000000,0.660422,0.461538,0.538462,0.000000,1.000000,3.000000,1.000000
3.459513,0.000000,0.660819,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,3.543589,0.660047,0.466667,0.533333,0.000000,1.000000,3.000000,1.000000
0.000000,1.811748,0.659277,0.437500,0.562500,0.000000,0.000000,3.000000,1.000000
2.975121,0.000000,0.659674,0.470588,0.529412,0.000000,1.000000,3.000000,1.000000
3.113779,0.000000,0.660070,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
3.246337,0.000000,0.660465,0.526316,0.473684,0.000000,0.000000,3.000000,1.000000
0.000000,4.052581,0.659698,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
4.690933,0.000000,0.660093,0.523810,0.476190,0.000000,1.000000,3.000000,1.000000
0.000000,2.638305,0.660487,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
4.014854,0.000000,0.659722,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,2.400582,0.660116,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,2.729297,0.660508,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
0.000000,3.039694,0.660900,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
2.488442,0.000000,0.660138,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,2.785266,0.660529,0.285714,0.714286,0.000000,1.000000,3.000000,1.000000
0.000000,2.335407,0.660920,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
0.000000,2.176482,0.661309,0.222222,0.777778,0.000000,0.000000,3.000000,1.000000
0.000000,4.393100,0.661697,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
0.000000,1.908758,0.662085,0.181818,0.818182,0.000000,0.000000,3.000000,1.000000
2.865294,0.000000,0.661327,0.250000,0.750000,0.000000,1.000000,3.000000,1.000000
3.704842,0.000000,0.660571,0.307692,0.692308,0.000000,0.000000,3.000000,1.000000
3.597394,0.000000,0.659817,0.357143,0.642857,0.000000,0.000000,3.000000,1.000000
0.000000,3.198421,0.660205,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,1.463301,0.660592,0.312500,0.687500,0.000000,0.000000,3.000000,1.000000
0.000000,3.791220,0.660978,0.294118,0.705882,0.000000,0.000000,3.000000,1.000000
0.000000,3.062636,0.660227,0.000000,1.000000,1.000000,0.000000,3.000000,1.000000
4.093836,0.000000,0.660613,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
2.720055,0.000000,0.660998,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
0.000000,2.765792,0.660249,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,1.102598,0.659502,0.400000,0.600000,0.000000,0.000000,3.000000,1.000000
3.244007,0.000000,0.659887,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
3.390317,0.000000,0.660271,0.571429,0.428571,0.000000,0.000000,3.000000,1.000000
1.959102,0.000000,0.660654,0.625000,0.375000,0.000000,0.000000,3.000000,1.000000
4.211238,0.000000,0.661036,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
4.190636,0.000000,0.661417,0.700000,0.300000,0.000000,0.000000,3.000000,1.000000
2.536441,0.000000,0.661798,0.727273,0.272727,0.000000,0.000000,3.000000,1.000000
0.000000,2.578728,0.661055,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
4.453586,0.000000,0.661435,0.692308,0.307692,0.000000,1.000000,3.000000,1.000000
2.012070,0.000000,0.661814,0.714286,0.285714,0.000000,0.000000,3.000000,1.000000
2.232296,0.000000,0.662192,0.733333,0.266667,0.000000,0.000000,3.000000,1.000000
3.891685,0.000000,0.662570,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
0.000000,1.974837,0.661830,0.705882,0.294118,0.000000,1.000000,3.000000,1.000000
0.000000,4.040751,0.661093,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
4.258535,0.000000,0.661470,0.684211,0.315789,0.000000,1.000000,3.000000,1.000000
0.000000,2.271490,0.660734,0.650000,0.350000,0.000000,1.000000,3.000000,1.000000
0.000000,2.359826,0.660000,0.619048,0.380952,0.000000,0.000000,3.000000,1.000000
2.936666,0.000000,0.660377,0.636364,0.363636,0.000000,1.000000,3.000000,1.000000
2.425760,0.000000,0.660754,0.652174,0.347826,0.000000,0.000000,3.000000,1.000000
0.000000,3.981456,0.661130,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
0.000000,1.961680,0.661504,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.733536,0.661878,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.495234,0.662252,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.143598,0.662624,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.809792,0.662996,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.659438,0.663366,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
2.461518,0.000000,0.662637,0.125000,0.875000,0.000000,1.000000,3.000000,1.000000
0.000000,1.732008,0.663008,0.111111,0.888889,0.000000,1.000000,3.000000,1.000000
3.504806,0.000000,0.662281,0.200000,0.800000,0.000000,1.000000,3.000000,1.000000
2.792461,0.000000,0.661555,0.272727,0.727273,0.000000,0.000000,3.000000,1.000000
0.000000,2.124548,0.661926,0.250000,0.750000,0.000000,1.000000,3.000000,1.000000
0.000000,1.789312,0.662295,0.230769,0.769231,0.000000,0.000000,3.000000,1.000000
0.000000,5.267201,0.662664,0.214286,0.785714,0.000000,0.000000,3.000000,1.000000
0.000000,2.381814,0.663032,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
0.000000,3.179524,0.663399,0.187500,0.812500,0.000000,0.000000,3.000000,1.000000
0.000000,3.764394,0.662677,0.000000,1.000000,1.000000,0.000000,3.000000,1.000000
2.760158,0.000000,0.663043,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,2.619606,0.662324,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,2.282718,0.661605,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
3.681291,0.000000,0.661972,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
2.600953,0.000000,0.662338,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,3.251491,0.661622,0.428571,0.571429,0.000000,1.000000,3.000000,1.000000
3.338171,0.000000,0.661987,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
