                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
t_subj(lc).6      0.228852   0.00074233     0.227317     0.228377     0.228879     0.229359      0.23025  1.94103e-05
t_subj(lc).7      0.239485  0.000615019     0.238248     0.239071     0.239488     0.239911     0.240676  1.70089e-05
t_subj(lc).8      0.146517  0.000841071     0.144676     0.145983     0.146551     0.147132     0.148001  1.81615e-05
t_subj(lc).9      0.176652   0.00122127     0.174118     0.175847     0.176686     0.177519      0.17893  3.94731e-05
t_subj(lc).10     0.124413    0.0018919     0.120577     0.123212      0.12448     0.125726     0.127884  5.44153e-05
t_subj(lc).11     0.225934  0.000807076     0.224222     0.225401     0.225945     0.226487     0.227448  2.29929e-05
t_subj(lc).12     0.238881  0.000646318     0.237589     0.238458     0.238888     0.239336     0.240092  1.74881e-05
t_subj(lc).13    0.0760251   0.00235295    0.0709854    0.0745665    0.0760402     0.077653    0.0804752  6.89563e-05
t_subj(lc).14     0.234948  0.000566816     0.233783     0.234569     0.234961      0.23535      0.23601  1.36425e-05
t_subj(lc).15     0.201007   0.00102461     0.198993      0.20031     0.201032     0.201717     0.202943  3.05212e-05
t_subj(lc).16     0.136376   0.00181838     0.132851      0.13513     0.136357     0.137636     0.139961  5.31394e-05
t_subj(lc).17  1.34078e-05  1.44771e-05   8.8993e-08  2.82566e-06  8.34586e-06  1.94262e-05  5.20123e-05  5.31435e-07
t_subj(lc).18    0.0808386   0.00264569    0.0753491    0.0791264    0.0809077    0.0826753    0.0858105  6.87259e-05
t_subj(lc).19     0.199645    0.0011628     0.197235     0.198881     0.199686     0.200458     0.201887  3.61225e-05
t_subj(lc).20     0.100528   0.00216744    0.0960481    0.0990861     0.100564     0.102068     0.104558  6.41311e-05
t_subj(lc).21     0.200302   0.00105309     0.198171     0.199603     0.200334     0.201035     0.202313  3.11977e-05
t_subj(lc).22     0.171928   0.00151435     0.168889     0.170945     0.171999     0.172943     0.174793  3.78786e-05
t_subj(lc).23     0.115384   0.00102892     0.113103     0.114765     0.115459     0.116118     0.117183  2.19767e-05
t_subj(lv).0      0.146758   0.00179686     0.143049     0.145586     0.146791     0.147984     0.150193   4.5208e-05
t_subj(lv).1      0.204447  0.000998415     0.202441     0.203763     0.204479     0.205165     0.206285  2.71243e-05
t_subj(lv).2      0.102121   0.00225324    0.0977983      0.10064     0.102166     0.103622     0.106515  6.14615e-05
t_subj(lv).3   1.67686e-05  1.87588e-05  1.00632e-07  3.42186e-06  9.91889e-06  2.36429e-05  6.74096e-05  6.35683e-07
t_subj(lv).4      0.211307  0.000819773     0.209593     0.210784     0.211343     0.211882     0.212783  2.18451e-05
t_subj(lv).5      0.175681    0.0013009     0.173008     0.174865     0.175768     0.176576     0.178069   3.3869e-05
t_subj(lv).6      0.219855   0.00071909     0.218385     0.219386     0.219876      0.22037     0.221198  1.93713e-05
t_subj(lv).7       0.23858   0.00064847      0.23724     0.238141     0.238589     0.239026      0.23979  1.66141e-05
t_subj(lv).8      0.146202  0.000919229     0.144152     0.145636     0.146244     0.146847     0.147797  1.67054e-05
t_subj(lv).9      0.175846   0.00128454      0.17322     0.175021     0.175895     0.176702     0.178253   3.7433e-05
t_subj(lv).10     0.122575   0.00195988      0.11858     0.121286     0.122692     0.123945     0.126191  5.61791e-05
t_subj(lv).11     0.225595  0.000784893     0.224018     0.225093     0.225592     0.226126     0.227078  2.19089e-05
t_subj(lv).12     0.238399  0.000665133     0.237071     0.237945     0.238404     0.238845     0.239685  1.77691e-05
t_subj(lv).13    0.0742466   0.00235011    0.0694316    0.0727318    0.0743508    0.0758699    0.0786469  6.30893e-05
t_subj(lv).14     0.231705  0.000644194     0.230351     0.231291     0.231721     0.232152     0.232882  1.68288e-05
t_subj(lv).15     0.200772   0.00111408     0.198521     0.200048     0.200779     0.201573      0.20277  3.20798e-05
t_subj(lv).16     0.138106   0.00171101     0.134658      0.13696     0.138113     0.139303     0.141341  4.63978e-05
t_subj(lv).17  1.50295e-05  1.74559e-05  4.46233e-08  2.44501e-06  8.88819e-06  2.12591e-05  6.54207e-05  6.73216e-07
t_subj(lv).18    0.0821052    0.0026207    0.0768103     0.080358    0.0821468    0.0839427    0.0868571  8.39658e-05
t_subj(lv).19     0.199815   0.00111922     0.197547      0.19909     0.199855     0.200616     0.201896  3.11625e-05
t_subj(lv).20     0.102014   0.00211785    0.0976748     0.100661     0.102081      0.10344     0.106024  6.54203e-05
t_subj(lv).21     0.201656   0.00107733     0.199455     0.200935     0.201712     0.202401     0.203642  3.43641e-05
t_subj(lv).22     0.171658   0.00154765     0.168578     0.170618     0.171728     0.172743     0.174578  4.32641e-05
t_subj(lv).23     0.115278   0.00105372     0.113017     0.114611     0.115353     0.116008     0.117096   2.4407e-05
z                 0.528366   0.00729468     0.513991     0.523689     0.528526     0.533296     0.542543  0.000171265
z_std             0.141057    0.0169988     0.111147     0.128918     0.139973     0.151745     0.177782  0.000408592
z_subj.0          0.537771   0.00716355     0.523652     0.533223     0.537746     0.542487     0.552225  0.000216523
z_subj.1          0.522562   0.00733806     0.508259     0.517631     0.522584       0.5276     0.536547  0.000234409
z_subj.2          0.517593   0.00776991     0.502577     0.512197     0.517459     0.522827     0.532939  0.000232401
z_subj.3          0.469358   0.00786214     0.453632     0.464221     0.469416     0.474602     0.484643  0.000230583
z_subj.4          0.544468   0.00746912     0.529998     0.539354     0.544562     0.549422     0.558884  0.000231773
z_subj.5          0.520448   0.00764521      0.50548     0.515501     0.520389     0.525656     0.535518  0.000209704
z_subj.6          0.531823   0.00738746      0.51689     0.526975     0.531898     0.536968     0.545817  0.000194763
z_subj.7          0.582198   0.00657045     0.569541     0.577913     0.582192     0.586563     0.595451  0.000182587
z_subj.8          0.457667   0.00859975     0.440486     0.451809     0.457769     0.463563     0.474416  0.000247021
z_subj.9          0.550381   0.00707341     0.536214     0.545599     0.550405     0.555099     0.564174  0.000211089
z_subj.10         0.533709    0.0070692     0.519805     0.528675     0.533703     0.538616     0.547593  0.000207365
z_subj.11         0.543674   0.00701394     0.530056     0.538907     0.543807     0.548639     0.556696  0.000202317
z_subj.12         0.564931    0.0068924     0.551345     0.560442       0.5651     0.569571     0.578268  0.000210359
z_subj.13         0.550773   0.00694225     0.536761     0.546324     0.550793     0.555492     0.563858  0.000190723
z_subj.14         0.554565   0.00701163     0.541167      0.54963     0.554623       0.5591     0.568869  0.000214604
z_subj.15         0.561792    0.0070282     0.547871     0.557149     0.561689     0.566642     0.575967  0.000165398
z_subj.16         0.542987   0.00744512     0.528742     0.537883     0.542943     0.547982     0.557931  0.000228831
z_subj.17         0.440067   0.00778738     0.425307     0.434727     0.440072     0.445032     0.455596  0.000219823
z_subj.18         0.541894   0.00754592     0.527647     0.536754     0.541806     0.546849     0.556764  0.000229891
z_subj.19         0.543336   0.00706523     0.529319     0.538747     0.543331     0.548093     0.557441  0.000206063
z_subj.20         0.567245   0.00724507     0.553231     0.562144     0.567397     0.572159     0.581353  0.000235561
z_subj.21         0.542941   0.00685695     0.529549     0.538274     0.543048     0.547588     0.556327  0.000197924
z_subj.22         0.517903   0.00692356     0.504646     0.513093     0.517731     0.522603     0.531381  0.000177251
z_subj.23         0.439638   0.00868736     0.423012     0.433761     0.439421     0.445337     0.456891   0.00026881
DIC: -60586.646605
deviance: -60802.952180
pD: 216.305575
