                     mean          std       2.5q         25q        50q        75q      97.5q       mc err
t_subj(hc).766   0.116479   0.00153258   0.113351    0.115518   0.116588   0.117552    0.11926  3.47967e-05
t_subj(hc).767   0.114889   0.00182001   0.110793    0.113726   0.115021   0.116208   0.118013   3.9877e-05
t_subj(hc).768  0.0808079    0.0021451  0.0762771   0.0794221  0.0809672   0.082335  0.0846289  4.34923e-05
t_subj(hc).769  0.0949951   0.00127743  0.0922812   0.0941705  0.0950949  0.0959017  0.0972761  3.01193e-05
t_subj(hc).770     0.1248  0.000903992   0.122876    0.124229   0.124888   0.125432   0.126397  2.17138e-05
t_subj(hc).771   0.189331   0.00117709    0.18682    0.188565    0.18942   0.190216   0.191394  2.65611e-05
t_subj(hc).772  0.0928845   0.00129446    0.09016   0.0920789  0.0929619  0.0937822  0.0951818  3.23128e-05
t_subj(hc).773   0.125274  0.000650391   0.123872    0.124857   0.125323   0.125723    0.12643  1.43943e-05
t_subj(hc).774   0.133884   0.00112109   0.131375     0.13321    0.13399    0.13468   0.135754  2.37636e-05
t_subj(hc).775  0.0914529     0.001512  0.0880907   0.0904635  0.0915741  0.0925387  0.0940657  3.09514e-05
t_subj(hc).776   0.093672   0.00135044  0.0907587   0.0928617  0.0937499  0.0945891  0.0960776  2.91486e-05
t_subj(hc).777   0.112734  0.000875916   0.110829    0.112219   0.112785   0.113317   0.114283  2.03643e-05
t_subj(hc).778   0.118102   0.00155768   0.114587    0.117129   0.118278   0.119207   0.120673  3.48888e-05
t_subj(hc).779   0.137061   0.00128507   0.134231    0.136233   0.137155   0.137981   0.139294  2.88712e-05
t_subj(hc).780   0.205126  0.000975614   0.203083    0.204473   0.205188    0.20586   0.206846  2.15435e-05
t_subj(hc).781    0.13707  0.000784631   0.135399    0.136575   0.137124   0.137632   0.138471  1.85916e-05
t_subj(hc).782   0.141412   0.00141575   0.138318    0.140483   0.141469   0.142443   0.143902  2.95838e-05
t_subj(hc).783   0.127029  0.000901175   0.125082    0.126474   0.127081   0.127664    0.12858  1.93059e-05
t_subj(hc).784  0.0911187   0.00176707   0.087321   0.0899807  0.0912027   0.092391  0.0941541  4.30955e-05
t_subj(hv).761   0.178058   0.00129978   0.175278    0.177227   0.178158   0.178973   0.180342  2.83291e-05
t_subj(hv).762   0.136165  0.000993502    0.13403    0.135532   0.136244   0.136887   0.137912  2.14619e-05
t_subj(hv).763  0.0926563   0.00147453   0.089514   0.0917538  0.0927486  0.0936764  0.0952691  2.86929e-05
t_subj(hv).764   0.094882   0.00126831  0.0922245   0.0940936  0.0949335  0.0957855  0.0971168  3.19542e-05
t_subj(hv).765   0.168935   0.00170545   0.165373    0.167844   0.169046   0.170134   0.171971  3.56854e-05
t_subj(hv).766   0.115277   0.00135696   0.112415    0.114443   0.115362   0.116235   0.117581  2.88534e-05
t_subj(hv).767   0.158131   0.00126432   0.155396     0.15731   0.158241   0.159035   0.160312  2.98634e-05
t_subj(hv).768  0.0942526    0.0016112  0.0909007   0.0931991  0.0943394    0.09536  0.0971679  3.35403e-05
t_subj(hv).769   0.114753   0.00107021   0.112376    0.114096   0.114836   0.115522   0.116568   2.4862e-05
