                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
v_std             0.356223     0.031135     0.302542     0.333904     0.354441     0.376437     0.422582  0.000980363
v_subj(hc).0      0.204933     0.116769   -0.0219495     0.124142     0.204853     0.282997     0.441657   0.00276612
v_subj(hc).1      0.852406     0.143431     0.571232      0.75333     0.852102     0.948465      1.13523   0.00314474
v_subj(hc).2      0.382206     0.101425     0.185334     0.314659     0.379451     0.455033     0.577418   0.00236587
v_subj(hc).3      0.915632    0.0854838     0.752674     0.858251     0.914059     0.974252      1.08347    0.0021234
v_subj(hc).4       0.11375     0.146984     -0.17352    0.0130505     0.112891     0.217766     0.407133   0.00346011
v_subj(hc).5      0.551626     0.126159     0.308055      0.46497     0.547215     0.636729     0.796917   0.00294449
v_subj(hc).6      0.885242      0.16009     0.573962     0.778357     0.887771     0.989538       1.1986   0.00359594
v_subj(hc).7      0.954164     0.161747      0.63735     0.848921     0.954558      1.06186      1.26489   0.00358534
v_subj(hc).8       1.26432     0.112686      1.04414      1.18787      1.26566      1.34084      1.48473     0.002439
v_subj(hc).9      0.604939     0.129599     0.368243     0.514177     0.602298     0.692451     0.860897   0.00297755
v_subj(hc).10     0.222651     0.106496    0.0182275     0.149107     0.220823      0.29627      0.43502    0.0022524
v_subj(hc).11    0.0672898     0.159961    -0.258377   -0.0400705    0.0699684     0.174091      0.37902   0.00357656
v_subj(hc).12     0.961397     0.164319     0.641029     0.848315     0.961753      1.07288      1.28503   0.00373142
v_subj(hc).13     0.650373      0.10159     0.456738     0.581104      0.65211     0.720159     0.846168   0.00229306
v_subj(hc).14     0.935402     0.164972     0.606999     0.827476      0.93776      1.04334      1.25453   0.00314287
v_subj(hc).15     0.666397     0.137387     0.396027     0.575597     0.668016     0.758086     0.931686   0.00298661
v_subj(hc).16     0.437071     0.117206     0.207212     0.358189     0.439102     0.514062     0.662919   0.00288216
v_subj(hc).17       1.1597    0.0863853     0.985268      1.10081      1.16036      1.22086      1.32559   0.00234092
v_subj(hc).18     0.199744     0.095765    0.0140597     0.135801     0.199736     0.265659     0.385988   0.00239328
v_subj(hc).19     0.526905     0.133165     0.261754     0.437582     0.525236     0.618265     0.784008   0.00296857
v_subj(hc).20       0.7482     0.107086     0.537858     0.677212     0.750733     0.818343     0.955954   0.00275803
