                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
t_subj(hc).23     0.115192    0.0011567     0.112622     0.114491     0.115297     0.115984     0.117203  2.64781e-05
t_subj(hv).0      0.147371   0.00189604     0.143428      0.14613     0.147374     0.148701     0.151026  5.48893e-05
t_subj(hv).1      0.224979  0.000985977     0.222996     0.224308     0.225033     0.225679      0.22679  2.45384e-05
t_subj(hv).2      0.119526   0.00226821     0.115027     0.118017     0.119595     0.121093     0.123746  5.94343e-05
t_subj(hv).3    2.9451e-05  3.28723e-05  9.13006e-08   5.5655e-06  1.79093e-05   4.1662e-05  0.000121197  1.23426e-06
t_subj(hv).4      0.227905  0.000950263     0.225932     0.227292     0.227926     0.228561     0.229706  2.24642e-05
t_subj(hv).5       0.19605   0.00139078     0.193172     0.195151     0.196097     0.197037     0.198597   3.5423e-05
t_subj(hv).6      0.241253  0.000743003     0.239715     0.240767      0.24127     0.241767     0.242657  1.93685e-05
t_subj(hv).7      0.238121  0.000731356      0.23662     0.237631     0.238146     0.238633     0.239477  2.03929e-05
t_subj(hv).8       0.14648  0.000940551     0.144436      0.14588      0.14656     0.147172     0.148088  2.22489e-05
t_subj(hv).9      0.175484   0.00142263     0.172575     0.174562     0.175523     0.176421     0.178125  3.74483e-05
t_subj(hv).10     0.123974   0.00203125     0.119837     0.122651     0.124054     0.125359     0.127676   5.1996e-05
t_subj(hv).11     0.225091  0.000930868     0.223147     0.224493     0.225108     0.225746     0.226804  2.49004e-05
t_subj(hv).12     0.238134  0.000718225     0.236711     0.237648     0.238145     0.238624     0.239497  1.89097e-05
t_subj(hv).13    0.0718387   0.00269182    0.0663628     0.070001    0.0719001    0.0737135     0.076842  7.95973e-05
t_subj(hv).14     0.245412  0.000805801     0.243767       0.2449     0.245443     0.245961     0.246896  2.05124e-05
t_subj(hv).15     0.199439   0.00123168     0.196889     0.198648     0.199488     0.200258     0.201804  4.01195e-05
t_subj(hv).16     0.134135   0.00203472     0.129984     0.132752     0.134177     0.135582     0.138035  5.53317e-05
t_subj(hv).17  2.27542e-05  2.57119e-05  1.06793e-07  3.90711e-06  1.39575e-05  3.27437e-05  9.16453e-05  9.76559e-07
t_subj(hv).18    0.0828828   0.00279138    0.0770224    0.0811601     0.082996    0.0847358    0.0881776  7.96949e-05
t_subj(hv).19     0.198316   0.00123505     0.195855     0.197481     0.198321     0.199182     0.200667  2.96275e-05
t_subj(hv).20    0.0986995   0.00239979    0.0937344    0.0971308    0.0988273     0.100337     0.103147  6.82933e-05
