rt, response, subj_idx, cond
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,0,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,0,21,lv
0.262,0,21,lv
0.262,0,21,lv
0.262,0,21,lv
0.262,0,21,lv
0.682,1,21,lv
0.462,1,21,lv
0.7,0,21,lv
0.7,0,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.262,1,21,lv
0.252,1,21,lv
0.402,1,21,lv
0.252,0,21,lv
0.5920000000000001,1,21,lv
0.282,0,21,lv
0.36200000000000004,1,21,lv
0.252,1,21,lv
0.272,1,21,lv
0.262,1,21,lv
0.262,0,21,lv
0.342,0,21,lv
0.272,1,21,lv
0.292,0,21,lv
0.272,0,21,lv
0.262,1,21,lv
0.252,1,21,lv
0.302,1,21,lv
0.282,1,21,lv
0.252,1,21,lv
0.262,1,21,lv
0.252,1,21,lv
0.282,1,21,lv
0.392,1,21,lv
0.252,1,21,lv
0.262,0,21,lv
0.272,1,21,lv
0.292,0,21,lv
0.272,0,21,lv
0.262,0,21,lv
0.252,1,21,lv
0.252,0,21,lv
0.252,1,21,lv
0.35200000000000004,0,21,lv
0.262,0,21,lv
0.252,1,21,lv
0.35200000000000004,0,21,lv
0.262,1,21,lv
0.302,1,21,lv
0.272,0,21,lv
0.302,0,21,lv
0.262,1,21,lv
0.7,1,21,lv
0.462,0,21,lv
0.402,0,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,0,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,0,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,1,21,lv
0.262,0,21,lv
0.262,0,21,lv
0.262,0,21,lv
0.262,0,21,lv
0.262,0,21,lv
0.7,0,21,lv
0.252,1,21,lv
0.522,0,21,lv
0.272,1,21,lv
0.44200000000000006,0,21,lv
0.292,1,21,lv
0.252,1,21,lv
0.402,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.252,1,21,lv
0.262,1,21,lv
0.262,0,21,lv
0.532,0,21,lv
0.272,0,21,lv
0.252,0,21,lv
0.252,0,21,lv
0.292,0,21,lv
0.7,1,21,lv
0.262,0,21,lv
0.262,0,21,lv
0.262,1,21,lv
0.262,0,21,lv
0.7,0,22,lv
0.7,1,22,lv
0.7,1,22,lv
0.7,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.242,0,22,lv
0.7,1,22,lv
0.7,0,22,lv
0.302,0,22,lv
0.5820000000000001,1,22,lv
0.7,1,22,lv
0.7,1,22,lv
0.322,1,22,lv
0.622,1,22,lv
0.312,1,22,lv
0.312,0,22,lv
0.652,1,22,lv
0.342,0,22,lv
0.47200000000000003,1,22,lv
0.35200000000000004,0,22,lv
0.402,0,22,lv
0.322,0,22,lv
0.312,0,22,lv
0.5920000000000001,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.7,0,22,lv
0.312,1,22,lv
0.7,1,22,lv
0.7,0,22,lv
0.332,1,22,lv
0.302,1,22,lv
0.49200000000000005,1,22,lv
0.332,0,22,lv
0.43200000000000005,1,22,lv
0.312,1,22,lv
0.342,0,22,lv
0.36200000000000004,1,22,lv
0.312,1,22,lv
0.5720000000000001,1,22,lv
0.312,0,22,lv
0.622,1,22,lv
0.312,1,22,lv
0.322,1,22,lv
0.312,1,22,lv
0.312,1,22,lv
0.332,0,22,lv
0.48200000000000004,1,22,lv
0.312,1,22,lv
0.49200000000000005,0,22,lv
0.43200000000000005,0,22,lv
0.322,1,22,lv
0.322,1,22,lv
0.7,0,22,lv
0.312,0,22,lv
0.612,0,22,lv
0.322,1,22,lv
0.312,1,22,lv
0.322,0,22,lv
0.322,0,22,lv
0.312,1,22,lv
0.44200000000000006,1,22,lv
0.37200000000000005,0,22,lv
0.43200000000000005,1,22,lv
0.312,1,22,lv
0.332,1,22,lv
0.312,1,22,lv
0.302,1,22,lv
0.402,0,22,lv
0.652,0,22,lv
0.322,0,22,lv
0.312,1,22,lv
0.7,1,22,lv
0.7,0,22,lv
0.38200000000000006,0,22,lv
0.402,0,22,lv
0.322,0,22,lv
0.312,0,22,lv
0.242,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.7,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.44200000000000006,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.7,1,22,lv
0.7,0,22,lv
0.342,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.312,1,22,lv
0.302,1,22,lv
0.312,1,22,lv
0.302,0,22,lv
0.7,0,22,lv
0.312,1,22,lv
0.38200000000000006,1,22,lv
0.312,1,22,lv
0.342,1,22,lv
0.312,1,22,lv
0.322,1,22,lv
0.552,0,22,lv
0.49200000000000005,0,22,lv
0.312,1,22,lv
0.43200000000000005,1,22,lv
0.36200000000000004,0,22,lv
0.452,1,22,lv
0.462,0,22,lv
0.49200000000000005,0,22,lv
0.322,0,22,lv
0.312,0,22,lv
0.302,0,22,lv
0.302,1,22,lv
0.7,1,22,lv
0.262,0,22,lv
0.322,0,22,lv
0.7,1,22,lv
0.35200000000000004,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.342,0,22,lv
0.7,0,22,lv
0.342,1,22,lv
0.35200000000000004,0,22,lv
0.312,1,22,lv
0.35200000000000004,1,22,lv
0.312,1,22,lv
0.322,1,22,lv
0.502,0,22,lv
0.402,0,22,lv
0.312,1,22,lv
0.322,1,22,lv
0.42200000000000004,0,22,lv
0.342,0,22,lv
0.312,1,22,lv
0.532,0,22,lv
0.332,1,22,lv
0.332,1,22,lv
0.332,0,22,lv
0.36200000000000004,1,22,lv
0.392,0,22,lv
0.38200000000000006,0,22,lv
0.322,1,22,lv
0.332,0,22,lv
0.322,0,22,lv
0.312,0,22,lv
0.312,1,22,lv
0.672,0,22,lv
0.332,1,22,lv
0.5720000000000001,0,22,lv
0.37200000000000005,0,22,lv
0.312,0,22,lv
0.312,0,22,lv
0.302,0,22,lv
0.402,0,22,lv
0.462,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.242,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.38200000000000006,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.322,0,22,lv
0.7,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.282,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.222,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.322,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,0,22,lv
0.7,1,22,lv
0.392,1,22,lv
0.332,1,22,lv
0.7,0,22,lv
0.312,0,22,lv
0.41200000000000003,1,22,lv
0.312,0,22,lv
0.322,1,22,lv
0.542,1,22,lv
0.312,0,22,lv
0.42200000000000004,0,22,lv
0.322,0,22,lv
0.312,1,22,lv
0.342,1,22,lv
0.342,1,22,lv
0.312,1,22,lv
0.35200000000000004,1,22,lv
0.312,1,22,lv
0.312,0,22,lv
0.47200000000000003,1,22,lv
0.322,0,22,lv
0.38200000000000006,0,22,lv
0.322,0,22,lv
0.312,1,22,lv
0.302,0,22,lv
0.312,0,22,lv
0.302,0,22,lv
0.302,0,22,lv
0.342,0,22,lv
0.502,0,22,lv
0.7,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.7,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,0,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.20199999999999999,1,22,lv
0.192,1,23,lv
0.7,0,23,lv
0.7,0,23,lv
0.272,1,23,lv
0.282,1,23,lv
0.272,1,23,lv
0.282,1,23,lv
0.272,1,23,lv
0.292,1,23,lv
0.272,1,23,lv
0.272,1,23,lv
0.392,1,23,lv
0.282,1,23,lv
0.272,1,23,lv
0.272,1,23,lv
0.282,1,23,lv
0.272,1,23,lv
0.272,1,23,lv
0.272,1,23,lv
0.282,1,23,lv
0.272,1,23,lv
0.272,1,23,lv
0.272,1,23,lv
0.272,1,23,lv
0.272,0,23,lv
0.5920000000000001,1,23,lv
0.43200000000000005,1,23,lv
0.292,1,23,lv
0.272,0,23,lv
0.7,1,23,lv
0.282,0,23,lv
0.272,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.7,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.7,0,23,lv
0.43200000000000005,1,23,lv
0.322,1,23,lv
0.282,0,23,lv
0.282,1,23,lv
0.292,0,23,lv
0.282,1,23,lv
0.7,0,23,lv
0.282,1,23,lv
0.332,1,23,lv
0.292,0,23,lv
0.43200000000000005,1,23,lv
0.282,1,23,lv
0.272,1,23,lv
0.42200000000000004,1,23,lv
0.272,1,23,lv
0.332,0,23,lv
0.7,0,23,lv
0.282,1,23,lv
0.41200000000000003,1,23,lv
0.272,0,23,lv
0.38200000000000006,1,23,lv
0.282,1,23,lv
0.272,0,23,lv
0.37200000000000005,1,23,lv
0.292,1,23,lv
0.302,1,23,lv
0.272,0,23,lv
0.41200000000000003,1,23,lv
0.282,0,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,1,23,lv
0.37200000000000005,1,23,lv
0.322,0,23,lv
0.292,0,23,lv
0.272,0,23,lv
0.272,1,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,1,23,lv
0.292,0,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.332,1,23,lv
0.7,1,23,lv
0.302,1,23,lv
0.7,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.322,1,23,lv
0.7,0,23,lv
0.7,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.44200000000000006,0,23,lv
0.332,1,23,lv
0.282,1,23,lv
0.522,1,23,lv
0.452,0,23,lv
0.7,0,23,lv
0.272,1,23,lv
0.36200000000000004,1,23,lv
0.302,0,23,lv
0.452,0,23,lv
0.282,1,23,lv
0.662,1,23,lv
0.272,1,23,lv
0.272,0,23,lv
0.512,0,23,lv
0.282,0,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.5920000000000001,0,23,lv
0.502,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.262,0,23,lv
0.7,1,23,lv
0.302,0,23,lv
0.272,1,23,lv
0.6920000000000001,0,23,lv
0.7,1,23,lv
0.7,0,23,lv
0.332,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.272,1,23,lv
0.392,1,23,lv
0.282,1,23,lv
0.292,1,23,lv
0.272,1,23,lv
0.272,1,23,lv
0.272,1,23,lv
0.282,1,23,lv
0.272,0,23,lv
0.7,0,23,lv
0.282,0,23,lv
0.272,1,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,1,23,lv
0.7,1,23,lv
0.292,0,23,lv
0.392,0,23,lv
0.282,0,23,lv
0.292,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.662,0,23,lv
0.35200000000000004,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.262,0,23,lv
0.302,0,23,lv
0.7,0,23,lv
0.512,1,23,lv
0.44200000000000006,1,23,lv
0.282,1,23,lv
0.282,1,23,lv
0.272,1,23,lv
0.292,1,23,lv
0.272,1,23,lv
0.272,1,23,lv
0.272,0,23,lv
0.452,1,23,lv
0.272,1,23,lv
0.282,1,23,lv
0.282,1,23,lv
0.272,1,23,lv
0.272,1,23,lv
0.282,1,23,lv
0.342,0,23,lv
0.332,1,23,lv
0.312,1,23,lv
0.272,1,23,lv
0.282,1,23,lv
0.272,0,23,lv
0.462,0,23,lv
0.292,0,23,lv
0.272,1,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,1,23,lv
0.38200000000000006,0,23,lv
0.312,0,23,lv
0.272,1,23,lv
0.7,1,23,lv
0.342,0,23,lv
0.342,1,23,lv
0.332,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.7,1,23,lv
0.42200000000000004,1,23,lv
0.272,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.322,1,23,lv
0.7,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.402,0,23,lv
0.272,1,23,lv
0.322,1,23,lv
0.7,0,23,lv
0.272,1,23,lv
0.282,1,23,lv
0.272,1,23,lv
0.282,0,23,lv
0.7,0,23,lv
0.282,1,23,lv
0.292,1,23,lv
0.302,1,23,lv
0.272,0,23,lv
0.312,0,23,lv
0.282,1,23,lv
0.7,0,23,lv
0.282,1,23,lv
0.272,0,23,lv
0.402,0,23,lv
0.292,0,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,0,23,lv
0.272,1,23,lv
0.7,1,23,lv
0.292,0,23,lv
0.7,1,23,lv
0.37200000000000005,0,23,lv
0.37200000000000005,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.35200000000000004,0,23,lv
0.282,0,23,lv
0.7,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,0,23,lv
0.242,1,23,lv
0.242,0,23,lv
0.36200000000000004,0,23,lv
0.35200000000000004,1,24,lv
0.7,0,24,lv
0.7,0,24,lv
0.242,1,24,lv
0.242,1,24,lv
0.252,1,24,lv
0.242,1,24,lv
0.242,1,24,lv
0.37200000000000005,0,24,lv
0.272,1,24,lv
0.322,0,24,lv
0.282,1,24,lv
0.242,1,24,lv
0.252,1,24,lv
0.332,1,24,lv
0.282,1,24,lv
0.41200000000000003,1,24,lv
0.252,1,24,lv
0.242,1,24,lv
0.252,1,24,lv
0.252,1,24,lv
0.242,1,24,lv
0.242,1,24,lv
0.242,0,24,lv
0.622,0,24,lv
0.262,1,24,lv
0.37200000000000005,1,24,lv
0.262,0,24,lv
0.35200000000000004,1,24,lv
0.242,1,24,lv
0.272,0,24,lv
0.282,0,24,lv
0.252,0,24,lv
0.242,0,24,lv
0.242,0,24,lv
0.242,0,24,lv
0.242,0,24,lv
0.44200000000000006,0,24,lv
0.7,0,24,lv
0.41200000000000003,0,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.7,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.332,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.7,1,24,lv
0.5720000000000001,0,24,lv
0.242,1,24,lv
0.312,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.332,1,24,lv
0.7,0,24,lv
0.7,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.7,1,24,lv
0.7,1,24,lv
0.312,0,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.292,0,24,lv
0.7,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.332,0,24,lv
0.7,1,24,lv
0.7,0,24,lv
0.262,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.292,0,24,lv
0.43200000000000005,0,24,lv
0.7,1,24,lv
0.7,0,24,lv
0.7,0,24,lv
0.272,1,24,lv
0.7,0,24,lv
0.7,1,24,lv
0.272,0,24,lv
0.262,1,24,lv
0.272,0,24,lv
0.272,0,24,lv
0.36200000000000004,1,24,lv
0.242,1,24,lv
0.292,0,24,lv
0.272,1,24,lv
0.322,0,24,lv
0.282,0,24,lv
0.252,0,24,lv
0.242,0,24,lv
0.242,0,24,lv
0.242,0,24,lv
0.262,0,24,lv
0.7,1,24,lv
0.6920000000000001,1,24,lv
0.272,0,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,1,24,lv
0.272,0,24,lv
