choice, accuracy, solution,  reward, cumulative_reward, rt,  total_trial_time, iti, cp_with_slow_fast
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,2.987900000000000000e+04,3.706309795379638672e-01,2.084684133529663086e+00,7.257483766678838322e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.900000000000000000e+01,2.991800000000000000e+04,3.414180278778076172e-01,1.709890842437744141e+00,3.860907658046632274e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,2.998100000000000000e+04,2.296350002288818359e-01,1.631740808486938477e+00,4.011769010437176153e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.998100000000000000e+04,1.222459077835083008e+00,2.577430009841918945e+00,3.287963432237073769e-01,-1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,3.004200000000000000e+04,3.118851184844970703e-01,1.946832895278930664e+00,6.420586825490978145e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,3.010500000000000000e+04,2.959840297698974609e-01,2.029129028320312500e+00,7.378294229335072840e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,3.017100000000000000e+04,2.146630287170410156e-01,1.825960159301757812e+00,6.139980138988656577e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,3.023200000000000000e+04,2.330479621887207031e-01,1.858160972595214844e+00,6.388770985988290185e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.029600000000000000e+04,3.704721927642822266e-01,1.715722084045410156e+00,3.549528404162485828e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,3.035900000000000000e+04,3.288919925689697266e-01,1.724996089935302734e+00,3.966543792546605718e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,3.039200000000000000e+04,2.762370109558105469e-01,1.872109889984130859e+00,6.190210868787499043e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.900000000000000000e+01,3.046100000000000000e+04,2.089941501617431641e-01,1.847532987594604492e+00,6.494919776215517526e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,3.052900000000000000e+04,3.480329513549804688e-01,1.891644954681396484e+00,5.413348245229525624e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.052900000000000000e+04,1.907856941223144531e+00,1.914697289466857910e+01,2.893826828396603990e-01,-1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,3.056500000000000000e+04,2.654769420623779297e-01,1.764344930648803711e+00,5.035783343612383334e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.062700000000000000e+04,3.308660984039306641e-01,1.873528003692626953e+00,5.437865083441394409e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,3.069100000000000000e+04,3.402309417724609375e-01,1.577883958816528320e+00,2.553807073998814459e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,3.075600000000000000e+04,3.029420375823974609e-01,1.663975000381469727e+00,3.693107900447468728e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,3.082200000000000000e+04,2.943370342254638672e-01,1.661560058593750000e+00,3.642916086717590818e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.088600000000000000e+04,4.194149971008300781e-01,1.954214096069335938e+00,5.517099223332135871e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,3.094300000000000000e+04,2.908010482788085938e-01,1.718507051467895508e+00,4.370673776079618267e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,3.100700000000000000e+04,3.462181091308593750e-01,1.983948945999145508e+00,6.375665183111591805e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.106900000000000000e+04,3.448801040649414062e-01,1.699299097061157227e+00,3.538952642490215683e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.112900000000000000e+04,3.089549541473388672e-01,1.606693983078002930e+00,3.107012773556744878e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.119100000000000000e+04,2.681179046630859375e-01,1.521905899047851562e+00,2.660574281159858168e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.125500000000000000e+04,3.237850666046142578e-01,1.968019962310791016e+00,6.504185834750704220e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,3.131600000000000000e+04,2.271678447723388672e-01,1.538394927978515625e+00,3.058677648195501919e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,3.137700000000000000e+04,3.029439449310302734e-01,1.882868051528930664e+00,5.886142322249172665e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,3.143600000000000000e+04,6.076459884643554688e-01,2.212152004241943359e+00,6.174561744865905144e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.149800000000000000e+04,2.991080284118652344e-01,1.553149938583374023e+00,2.543915736782057513e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,3.156100000000000000e+04,3.122541904449462891e-01,1.992747068405151367e+00,6.800929338667236479e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,3.162100000000000000e+04,2.999689579010009766e-01,2.001076936721801758e+00,7.145751684299705975e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,3.167600000000000000e+04,3.169350624084472656e-01,1.883555889129638672e+00,5.816516610546806909e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,3.173900000000000000e+04,3.386371135711669922e-01,1.636658906936645508e+00,3.186208551409221434e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,3.180200000000000000e+04,3.667380809783935547e-01,1.914107084274291992e+00,5.492677152788788542e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.186400000000000000e+04,2.691121101379394531e-01,1.795881032943725586e+00,5.285772088279421244e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,3.192100000000000000e+04,2.538430690765380859e-01,1.652256011962890625e+00,4.143540111812617499e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,3.198700000000000000e+04,2.709021568298339844e-01,1.802772045135498047e+00,5.503717830947063572e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,3.204400000000000000e+04,2.923269271850585938e-01,1.800815105438232422e+00,5.179460813294892718e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,3.210300000000000000e+04,2.383589744567871094e-01,1.510835886001586914e+00,2.791471997842242536e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,3.216300000000000000e+04,3.434560298919677734e-01,1.854686975479125977e+00,5.170609418626840315e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,3.222200000000000000e+04,3.848121166229248047e-01,1.656080007553100586e+00,2.733497550739812376e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.228600000000000000e+04,3.718590736389160156e-01,1.833677053451538086e+00,4.735964378025636634e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,3.234300000000000000e+04,2.905850410461425781e-01,1.749489068984985352e+00,4.731080060726015057e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,3.240300000000000000e+04,3.096220493316650391e-01,1.743273973464965820e+00,4.498431869561128060e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,3.246600000000000000e+04,4.207339286804199219e-01,2.020022869110107422e+00,6.031328882389339618e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.253000000000000000e+04,3.781371116638183594e-01,1.846304178237915039e+00,4.663547726714054042e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,3.259100000000000000e+04,3.732481002807617188e-01,1.792243003845214844e+00,4.253537947921698925e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,3.265600000000000000e+04,3.578729629516601562e-01,1.708122014999389648e+00,3.669893140117619912e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.271600000000000000e+04,5.053310394287109375e-01,2.184518098831176758e+00,6.849487981445516738e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.277600000000000000e+04,3.549919128417968750e-01,1.952903985977172852e+00,6.042917274368156955e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,3.281200000000000000e+04,3.661568164825439453e-01,1.816714048385620117e+00,4.545562947750315663e-01,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,3.285400000000000000e+04,2.945761680603027344e-01,1.632950067520141602e+00,3.377047238223991887e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.800000000000000000e+01,3.289200000000000000e+04,4.212799072265625000e-01,1.895339965820312500e+00,4.829425391986910676e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,3.295600000000000000e+04,2.433350086212158203e-01,1.880300998687744141e+00,6.298182565618208884e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,3.302100000000000000e+04,3.546938896179199219e-01,1.760318040847778320e+00,4.237974336999826286e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,3.308600000000000000e+04,3.331668376922607422e-01,1.645874023437500000e+00,3.198591456407534617e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.314600000000000000e+04,3.091270923614501953e-01,1.667999982833862305e+00,3.712021929406817966e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,3.321100000000000000e+04,2.485690116882324219e-01,1.511457920074462891e+00,2.661780879349915918e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,3.327800000000000000e+04,2.999639511108398438e-01,1.665612936019897461e+00,3.650873325672522873e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,3.333900000000000000e+04,3.600008487701416016e-01,1.876224040985107422e+00,5.245183700689139972e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,3.340300000000000000e+04,2.487189769744873047e-01,1.828818082809448242e+00,5.867031035842412701e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.346500000000000000e+04,2.644760608673095703e-01,1.664278984069824219e+00,4.012529689743372652e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,3.353000000000000000e+04,3.169529438018798828e-01,1.694009065628051758e+00,3.787303949238592926e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,3.359600000000000000e+04,3.746469020843505859e-01,2.094394922256469727e+00,7.394835466680215186e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,3.365900000000000000e+04,3.167219161987304688e-01,1.616352081298828125e+00,3.063522932042881397e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,3.372200000000000000e+04,2.961370944976806641e-01,1.940382957458496094e+00,6.464256502692957707e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.378400000000000000e+04,3.068428039550781250e-01,1.605892896652221680e+00,3.194353136302985896e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.384800000000000000e+04,2.872190475463867188e-01,1.640637159347534180e+00,3.601017561856733051e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,3.391400000000000000e+04,2.618949413299560547e-01,1.756706953048706055e+00,5.000512534508598783e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.397800000000000000e+04,3.173232078552246094e-01,2.019253969192504883e+00,7.024934172623564788e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,3.404300000000000000e+04,3.547220230102539062e-01,1.731065988540649414e+00,3.839856109446357912e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,3.410400000000000000e+04,2.834939956665039062e-01,1.888080835342407227e+00,6.052410291466301384e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,3.417000000000000000e+04,2.881910800933837891e-01,1.871129035949707031e+00,5.930960888060810010e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,3.423500000000000000e+04,2.695469856262207031e-01,1.514862060546875000e+00,2.583805124219899496e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+01,3.430500000000000000e+04,3.079149723052978516e-01,1.604321002960205078e+00,3.127160902905529727e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,3.436800000000000000e+04,3.239679336547851562e-01,1.970050096511840820e+00,6.658024042597563419e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.443200000000000000e+04,2.447338104248046875e-01,1.785603046417236328e+00,5.515932746441084555e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,3.449700000000000000e+04,2.294552326202392578e-01,1.911813974380493164e+00,6.800003341189718720e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,3.455700000000000000e+04,2.984800338745117188e-01,1.890163183212280273e+00,6.036327222283617289e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,3.462200000000000000e+04,2.775828838348388672e-01,1.617669820785522461e+00,3.383547565987052863e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.468400000000000000e+04,2.339549064636230469e-01,1.518726825714111328e+00,2.905316657875073316e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,3.474900000000000000e+04,2.713220119476318359e-01,1.774100780487060547e+00,5.144863092372211621e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.480900000000000000e+04,3.007228374481201172e-01,1.874181032180786133e+00,5.886592530459868744e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,3.487500000000000000e+04,2.195148468017578125e-01,1.855050802230834961e+00,6.437452084072072811e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,3.494100000000000000e+04,2.845451831817626953e-01,1.907069921493530273e+00,6.342221133216430218e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.500300000000000000e+04,3.089499473571777344e-01,1.672619104385375977e+00,3.738559734709183680e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,3.506600000000000000e+04,3.763420581817626953e-01,1.770190000534057617e+00,4.107232257375962314e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.512800000000000000e+04,3.357570171356201172e-01,1.812700986862182617e+00,4.900859669561586363e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,3.519200000000000000e+04,2.741320133209228516e-01,1.545526981353759766e+00,2.859106231963806088e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,3.525500000000000000e+04,2.741260528564453125e-01,1.795081138610839844e+00,5.307939530685872320e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,3.529500000000000000e+04,2.819349765777587891e-01,1.580467939376831055e+00,3.115680112949876235e-01,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,3.533400000000000000e+04,2.996680736541748047e-01,1.853334188461303711e+00,5.646827384597289390e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.800000000000000000e+01,3.537200000000000000e+04,2.347688674926757812e-01,1.562093019485473633e+00,3.437719242783374707e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.543200000000000000e+04,3.311128616333007812e-01,2.010124921798706055e+00,6.869537299954375786e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,3.549600000000000000e+04,3.044929504394531250e-01,1.955021142959594727e+00,6.587705216718431345e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,3.555300000000000000e+04,3.215878009796142578e-01,1.828595876693725586e+00,5.209193802185616562e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,3.561400000000000000e+04,3.424811363220214844e-01,1.822165012359619141e+00,4.765070352798874698e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,3.566600000000000000e+04,2.437610626220703125e-01,1.902247905731201172e+00,6.786298373423431674e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,3.571900000000000000e+04,3.077671527862548828e-01,1.627799034118652344e+00,3.401886420195736616e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,3.577200000000000000e+04,2.925820350646972656e-01,1.997936964035034180e+00,7.211441700000067456e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,3.583700000000000000e+04,2.455589771270751953e-01,1.613806009292602539e+00,3.687431439105275377e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.589700000000000000e+04,3.059499263763427734e-01,1.623461008071899414e+00,3.256676628667072304e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+01,3.594900000000000000e+04,2.873218059539794922e-01,1.579648017883300781e+00,3.053566241878597487e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,3.600500000000000000e+04,2.940659523010253906e-01,1.708137989044189453e+00,4.300914649552965430e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,3.606400000000000000e+04,2.871589660644531250e-01,2.001471996307373047e+00,7.313194300454978203e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.612600000000000000e+04,2.662651538848876953e-01,1.745966911315917969e+00,4.943131037671645855e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,3.618200000000000000e+04,2.593069076538085938e-01,1.533617019653320312e+00,2.948685354401692216e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,3.623900000000000000e+04,3.969469070434570312e-01,1.859792947769165039e+00,4.711851910798460219e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,3.629400000000000000e+04,3.154699802398681641e-01,1.629749059677124023e+00,3.178436322258897939e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,3.635000000000000000e+04,2.920620441436767578e-01,1.534849882125854492e+00,2.528480055860772846e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,3.640900000000000000e+04,3.588259220123291016e-01,1.967947959899902344e+00,6.204681780238218147e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,3.646800000000000000e+04,3.342320919036865234e-01,1.671710014343261719e+00,3.425546908847308947e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,3.652400000000000000e+04,3.326721191406250000e-01,1.999363899230957031e+00,6.749910936409917461e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,3.658000000000000000e+04,2.816488742828369141e-01,1.812009811401367188e+00,5.372166511754756790e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.664000000000000000e+04,2.820718288421630859e-01,1.549857139587402344e+00,2.707403456927712226e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,3.670100000000000000e+04,3.381469249725341797e-01,1.699400901794433594e+00,3.701112701025341400e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.676500000000000000e+04,3.172099590301513672e-01,1.572783231735229492e+00,2.597941597039881700e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,3.682400000000000000e+04,3.225920200347900391e-01,1.731234788894653320e+00,4.242455748780353253e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,3.688000000000000000e+04,2.803368568420410156e-01,1.767180204391479492e+00,4.916136480923845031e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,3.693700000000000000e+04,3.097538948059082031e-01,1.606360912322998047e+00,3.146750274583637874e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,3.699200000000000000e+04,3.957569599151611328e-01,1.997370004653930664e+00,6.118192090084482171e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,3.704800000000000000e+04,2.788619995117187500e-01,1.602687120437622070e+00,3.315335407103308651e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,3.710400000000000000e+04,2.809429168701171875e-01,1.930106878280639648e+00,6.613805368464992229e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,3.716400000000000000e+04,3.416590690612792969e-01,1.675878047943115234e+00,3.543058436400116640e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,3.722000000000000000e+04,2.453460693359375000e-01,1.876230955123901367e+00,6.303280158181423509e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,3.725500000000000000e+04,4.407770633697509766e-01,1.887789011001586914e+00,4.683689466429286075e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,3.732100000000000000e+04,3.808281421661376953e-01,1.856119871139526367e+00,4.745705434163026704e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,3.738200000000000000e+04,3.479609489440917969e-01,1.963030815124511719e+00,6.208734326778365675e-01,0.000000000000000000e+00
