choice, accuracy, solution,  reward, cumulative_reward, rt,  total_trial_time, iti, cp_with_slow_fast, high_val_cue
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,1.623900000000000000e+04,2.696230411529541016e-01,1.542809009552001953e+00,2.762993579219138462e-01,0.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,1.628000000000000000e+04,3.274140357971191406e-01,2.005465030670166016e+00,6.814002789035267238e-01,1.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,1.634300000000000000e+04,2.973859310150146484e-01,1.736114025115966797e+00,4.511360543341923490e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,1.639900000000000000e+04,2.625148296356201172e-01,1.871373891830444336e+00,6.057782429958384895e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,1.645800000000000000e+04,3.939070701599121094e-01,1.936489105224609375e+00,5.590816432023946181e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,1.652100000000000000e+04,2.935788631439208984e-01,1.532871961593627930e+00,2.590133074610450614e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,1.657700000000000000e+04,3.383159637451171875e-01,1.920058965682983398e+00,5.953903567179399392e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,1.664100000000000000e+04,3.326780796051025391e-01,1.813091039657592773e+00,4.919882291488285042e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,1.670600000000000000e+04,2.570970058441162109e-01,1.989517927169799805e+00,7.479544925036378800e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,1.676900000000000000e+04,2.998390197753906250e-01,1.609838008880615234e+00,3.249727517815328426e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,1.683200000000000000e+04,4.172348976135253906e-01,1.694489002227783203e+00,2.862235444574472987e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01,1.690100000000000000e+04,3.053159713745117188e-01,1.689396142959594727e+00,3.922082151264446037e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,1.696000000000000000e+04,2.851381301879882812e-01,1.688320875167846680e+00,4.139323936294820316e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.702000000000000000e+04,2.616970539093017578e-01,1.706308126449584961e+00,4.535552580264842759e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,1.708200000000000000e+04,2.960329055786132812e-01,1.889745950698852539e+00,5.932284283764901467e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,1.714800000000000000e+04,2.719960212707519531e-01,1.669764995574951172e+00,4.132462792736758539e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,1.721200000000000000e+04,4.212589263916015625e-01,1.851260900497436523e+00,4.478747791449455562e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,1.726800000000000000e+04,2.513990402221679688e-01,1.895779848098754883e+00,6.601718698685532516e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,1.733100000000000000e+04,2.763338088989257812e-01,1.630066156387329102e+00,3.739112690927622329e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,1.739400000000000000e+04,2.810790538787841797e-01,1.798746109008789062e+00,5.226386895814835176e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,1.746100000000000000e+04,2.971949577331542969e-01,1.666422843933105469e+00,3.725509804386198387e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,1.752500000000000000e+04,2.985548973083496094e-01,1.813419818878173828e+00,5.192089035406566300e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,1.759200000000000000e+04,2.769780158996582031e-01,1.898336172103881836e+00,6.174984053695102837e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.765200000000000000e+04,2.820980548858642578e-01,1.774178981781005859e+00,4.918766197994914324e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,1.771600000000000000e+04,3.264009952545166016e-01,1.765170097351074219e+00,4.571435835876324627e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,1.778000000000000000e+04,3.108451366424560547e-01,1.718994855880737305e+00,4.262400488440241664e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,1.784600000000000000e+04,2.701830863952636719e-01,1.541660070419311523e+00,2.847419647552323907e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,1.791000000000000000e+04,3.012938499450683594e-01,1.835411071777343750e+00,5.366169347531679623e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,1.797400000000000000e+04,2.700347900390625000e-01,1.673413038253784180e+00,4.102505811345441566e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,1.803500000000000000e+04,2.845170497894287109e-01,1.935158014297485352e+00,6.618328027480373521e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,1.809600000000000000e+04,2.730689048767089844e-01,1.891154050827026367e+00,6.364581212963253964e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,1.815700000000000000e+04,2.532670497894287109e-01,1.498434066772460938e+00,2.519940723701566410e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,1.822200000000000000e+04,3.332099914550781250e-01,1.653234004974365234e+00,3.219166857061636633e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,1.828600000000000000e+04,3.032090663909912109e-01,1.638385057449340820e+00,3.436453265474544438e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,1.834900000000000000e+04,3.420431613922119141e-01,1.969474077224731445e+00,6.461968366621868576e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,1.840500000000000000e+04,3.404331207275390625e-01,1.652410984039306641e+00,3.323265256887252272e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,1.846500000000000000e+04,3.768420219421386719e-01,1.832876920700073242e+00,4.484655473449349339e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.852500000000000000e+04,2.552371025085449219e-01,1.648478984832763672e+00,4.137047166060782155e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,1.857900000000000000e+04,2.082939147949218750e-01,1.705232143402099609e+00,5.189069766003603368e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,1.864200000000000000e+04,2.436580657958984375e-01,1.923449039459228516e+00,6.922406993921377261e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,1.870300000000000000e+04,2.770540714263916016e-01,1.803565979003906250e+00,5.293449102190631583e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,1.876500000000000000e+04,2.681570053100585938e-01,1.791954040527343750e+00,5.380349936772033104e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,1.882900000000000000e+04,3.001148700714111328e-01,1.629743099212646484e+00,3.347359238719884167e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,1.889400000000000000e+04,2.899401187896728516e-01,1.630146980285644531e+00,3.482195956893364697e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,1.892800000000000000e+04,2.703459262847900391e-01,1.502166986465454102e+00,2.505850471238221244e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,1.898900000000000000e+04,3.218150138854980469e-01,1.841031074523925781e+00,5.246733414466584478e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,1.905000000000000000e+04,2.464959621429443359e-01,1.832641839981079102e+00,5.906612127203302309e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,1.910900000000000000e+04,3.131759166717529297e-01,1.892822027206420898e+00,5.835570728850849598e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,1.917400000000000000e+04,3.322441577911376953e-01,1.856774091720581055e+00,5.237554970966045165e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,1.923300000000000000e+04,2.792968750000000000e-01,1.646285057067871094e+00,3.702848403994854487e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,1.929400000000000000e+04,2.843580245971679688e-01,1.739583969116210938e+00,4.598421052514832241e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,1.935000000000000000e+04,2.691109180450439453e-01,1.964735984802246094e+00,7.077255171058157712e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,1.941100000000000000e+04,1.242301464080810547e-01,1.703238964080810547e+00,5.942895951729885162e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,1.947400000000000000e+04,2.746138572692871094e-01,1.674988031387329102e+00,4.196909862943209446e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.953400000000000000e+04,2.862470149993896484e-01,1.672792911529541016e+00,3.920250534405931853e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,1.959600000000000000e+04,2.827010154724121094e-01,1.711301803588867188e+00,4.372177831136941917e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,1.965000000000000000e+04,2.940461635589599609e-01,1.911471843719482422e+00,6.318906825143512096e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,1.971400000000000000e+04,5.864279270172119141e-01,2.248527050018310547e+00,6.638078837030494395e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,1.977900000000000000e+04,2.861409187316894531e-01,1.703027009963989258e+00,4.337867067955880618e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,1.984100000000000000e+04,3.115751743316650391e-01,1.620728969573974609e+00,3.047055656147914515e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.900000000000000000e+01,1.991000000000000000e+04,2.879149913787841797e-01,1.796070814132690430e+00,5.172979839299947091e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,1.997200000000000000e+04,2.821700572967529297e-01,1.933468103408813477e+00,6.506866258262051783e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,2.003300000000000000e+04,2.728049755096435547e-01,1.675904989242553711e+00,4.102106967997561360e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,2.009300000000000000e+04,3.111739158630371094e-01,1.732316970825195312e+00,4.259036382967243406e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,2.014800000000000000e+04,3.889329433441162109e-01,2.071923017501831055e+00,6.976380195717784005e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,2.021000000000000000e+04,3.413040637969970703e-01,1.868620872497558594e+00,5.498314264166551668e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,2.027600000000000000e+04,2.940659523010253906e-01,1.738569021224975586e+00,4.385264402672156003e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,2.034000000000000000e+04,6.717810630798339844e-01,2.163272142410278320e+00,5.018552883424988176e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,2.040200000000000000e+04,2.791500091552734375e-01,2.015705823898315430e+00,7.340624121724230733e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,2.046400000000000000e+04,2.766160964965820312e-01,1.758685827255249023e+00,4.930263064736583045e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,2.053000000000000000e+04,4.016561508178710938e-01,2.003319025039672852e+00,6.129380566075228742e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,2.059100000000000000e+04,3.207190036773681641e-01,2.012570142745971680e+00,7.088113675299152483e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.900000000000000000e+01,2.066000000000000000e+04,3.132290840148925781e-01,1.881970882415771484e+00,5.743148412645686651e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,2.072500000000000000e+04,2.808508872985839844e-01,1.715434789657592773e+00,4.399777797329634810e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,2.078900000000000000e+04,3.112430572509765625e-01,1.573928833007812500e+00,2.641607645076137767e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,2.085100000000000000e+04,5.356750488281250000e-01,1.956864833831787109e+00,4.375461474907906823e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,2.091000000000000000e+04,3.320620059967041016e-01,1.588756084442138672e+00,2.598766597883735430e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,2.097400000000000000e+04,3.527228832244873047e-01,1.911920070648193359e+00,5.715506465098951772e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,2.103400000000000000e+04,2.791759967803955078e-01,1.861689090728759766e+00,5.832695843758208820e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,2.109700000000000000e+04,2.645239830017089844e-01,1.563241958618164062e+00,2.968749429895158887e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,2.116300000000000000e+04,3.716449737548828125e-01,1.629099130630493164e+00,2.760462802138921590e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,2.122500000000000000e+04,2.833299636840820312e-01,1.761656045913696289e+00,4.875290159035888249e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,2.127900000000000000e+04,3.288030624389648438e-01,1.813557863235473633e+00,4.844967930738560691e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,2.134300000000000000e+04,3.960998058319091797e-01,1.890421152114868164e+00,4.916427146966730888e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,2.140900000000000000e+04,2.667689323425292969e-01,1.830389976501464844e+00,5.719932052845603243e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,2.146800000000000000e+04,2.834730148315429688e-01,1.548914909362792969e+00,2.712881328143088577e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.800000000000000000e+01,2.153600000000000000e+04,3.395919799804687500e-01,1.908468008041381836e+00,5.794950320989366022e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,2.159900000000000000e+04,3.276920318603515625e-01,1.936277151107788086e+00,6.324389121318285678e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.200000000000000000e+01,2.167100000000000000e+04,3.198099136352539062e-01,1.690916061401367188e+00,3.736860175229261838e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,2.173200000000000000e+04,2.834241390228271484e-01,1.535089015960693359e+00,2.589622113191717978e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,2.179800000000000000e+04,3.132131099700927734e-01,2.019562005996704102e+00,7.114331233280137834e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,2.186400000000000000e+04,3.055820465087890625e-01,1.882002115249633789e+00,5.936305312382648136e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.700000000000000000e+01,2.193100000000000000e+04,2.963731288909912109e-01,1.540549993515014648e+00,2.512847714945450894e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,2.199000000000000000e+04,3.533780574798583984e-01,1.606504917144775391e+00,2.578728700903757387e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,2.204500000000000000e+04,3.115479946136474609e-01,1.890477895736694336e+00,5.814026741772424511e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,2.211100000000000000e+04,2.302708625793457031e-01,1.696882009506225586e+00,4.784618506235650548e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,2.217500000000000000e+04,3.033418655395507812e-01,1.807090044021606445e+00,5.188806546040252154e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,2.224200000000000000e+04,2.915699481964111328e-01,1.744704008102416992e+00,4.637301927181808336e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,2.229800000000000000e+04,2.483949661254882812e-01,1.824285030364990234e+00,5.878888029023512374e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,2.235900000000000000e+04,3.160769939422607422e-01,1.773889064788818359e+00,4.619715460488931780e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,2.242100000000000000e+04,2.714548110961914062e-01,1.836496114730834961e+00,5.817550327336236116e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000000e+01,2.247700000000000000e+04,2.951650619506835938e-01,1.789963006973266602e+00,5.051726689209337096e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,2.253400000000000000e+04,2.573230266571044922e-01,1.680087089538574219e+00,4.354122593768999239e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,2.259000000000000000e+04,5.060100555419921875e-01,1.991111040115356445e+00,4.931657304078518322e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,2.265200000000000000e+04,2.836611270904541016e-01,1.811652898788452148e+00,5.381848841930128025e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,2.270900000000000000e+04,2.820780277252197266e-01,1.726678133010864258e+00,4.483644982186329453e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,2.277200000000000000e+04,3.145458698272705078e-01,1.783797979354858398e+00,4.821676926062880564e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,2.283200000000000000e+04,2.755908966064453125e-01,1.550449132919311523e+00,2.828768868006953374e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,2.288900000000000000e+04,3.345870971679687500e-01,1.882258892059326172e+00,5.482846065803315128e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,2.294900000000000000e+04,2.520239353179931641e-01,1.970829963684082031e+00,7.356098075708212836e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,2.301400000000000000e+04,2.407660484313964844e-01,1.847030162811279297e+00,6.161865655543433684e-01,0.000000000000000000e+00,1.110000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+01,2.307000000000000000e+04,2.647449970245361328e-01,1.987850904464721680e+00,7.206773260304997208e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,2.312700000000000000e+04,2.854690551757812500e-01,1.592036962509155273e+00,3.131750485060936784e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,2.318700000000000000e+04,3.081769943237304688e-01,1.863483905792236328e+00,5.764192401859300485e-01,0.000000000000000000e+00,1.110000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,2.322900000000000000e+04,3.315989971160888672e-01,1.847559928894042969e+00,5.241123160825968963e-01,1.000000000000000000e+00,1.120000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,2.328600000000000000e+04,4.036350250244140625e-01,1.685284852981567383e+00,2.930469343207636745e-01,0.000000000000000000e+00,1.120000000000000000e+02
