"r_t1","r_t2","c_prob","c_prob_epoch_t0","c_prob_epoch_t1","cp","obs_cp","mu_rewards","std_rewards","condition","trial","trialset","epoch_n","ID","p_id_solution","t0_p","t1_p","epoch_trial"
0,4.152023,0.730038,0.8,0.2,0,0,3,1,"hv",263,"40",17,801,112,0.75,0.25,15
0,2.370679,0.727273,0.75,0.25,0,0,3,1,"hv",264,"40",17,801,112,0.75,0.25,16
3.542713,0,0.728302,0.764706,0.235294,0,1,3,1,"hv",265,"40",17,801,112,0.75,0.25,17
2.887849,0,0.729323,0.777778,0.222222,0,0,3,1,"hv",266,"40",17,801,112,0.75,0.25,18
2.031979,0,0.730337,0.789474,0.210526,0,0,3,1,"hv",267,"40",17,801,112,0.75,0.25,19
2.132073,0,0.731343,0.8,0.2,0,0,3,1,"hv",268,"40",17,801,112,0.75,0.25,20
0,2.911698,0.732342,0,1,1,1,3,1,"hv",269,"40",18,801,111,0.25,0.75,1
0,2.742759,0.733333,0,1,0,0,3,1,"hv",270,"40",18,801,111,0.25,0.75,2
1.620556,0,0.730627,0.333333,0.666667,0,1,3,1,"hv",271,"40",18,801,111,0.25,0.75,3
0,3.465359,0.731618,0.25,0.75,0,1,3,1,"hv",272,"40",18,801,111,0.25,0.75,4
3.400073,0,0.728938,0.4,0.6,0,1,3,1,"hv",273,"40",18,801,111,0.25,0.75,5
0,5.06433,0.729927,0.333333,0.666667,0,1,3,1,"hv",274,"40",18,801,111,0.25,0.75,6
0,3.036374,0.730909,0.285714,0.714286,0,0,3,1,"hv",275,"40",18,801,111,0.25,0.75,7
0,1.718131,0.731884,0.25,0.75,0,0,3,1,"hv",276,"40",18,801,111,0.25,0.75,8
1.653401,0,0.729242,0.333333,0.666667,0,1,3,1,"hv",277,"40",18,801,111,0.25,0.75,9
2.556253,0,0.726619,0.4,0.6,0,0,3,1,"hv",278,"40",18,801,111,0.25,0.75,10
0,2.329823,0.727599,0.363636,0.636364,0,1,3,1,"hv",279,"40",18,801,111,0.25,0.75,11
4.30364,0,0.725,0.416667,0.583333,0,1,3,1,"hv",280,"40",18,801,111,0.25,0.75,12
0,2.237532,0.725979,0.384615,0.615385,0,1,3,1,"hv",281,"40",18,801,111,0.25,0.75,13
0,3.454082,0.72695,0.357143,0.642857,0,0,3,1,"hv",282,"40",18,801,111,0.25,0.75,14
2.870175,0,0.724382,0.4,0.6,0,1,3,1,"hv",283,"40",18,801,111,0.25,0.75,15
3.421141,0,0.721831,0.4375,0.5625,0,0,3,1,"hv",284,"40",18,801,111,0.25,0.75,16
1.472713,0,0.719298,0.470588,0.529412,0,0,3,1,"hv",285,"40",18,801,111,0.25,0.75,17
0,3.1222,0.72028,0.444444,0.555556,0,1,3,1,"hv",286,"40",18,801,111,0.25,0.75,18
4.1257,0,0.71777,0.473684,0.526316,0,1,3,1,"hv",287,"40",18,801,111,0.25,0.75,19
2.631204,0,0.71875,1,0,1,0,3,1,"hv",288,"40",19,801,112,0.75,0.25,1
2.117916,0,0.719723,1,0,0,0,3,1,"hv",289,"40",19,801,112,0.75,0.25,2
4.109079,0,0.72069,1,0,0,0,3,1,"hv",290,"40",19,801,112,0.75,0.25,3
2.82841,0,0.721649,1,0,0,0,3,1,"hv",291,"40",19,801,112,0.75,0.25,4
2.322184,0,0.722603,1,0,0,0,3,1,"hv",292,"40",19,801,112,0.75,0.25,5
5.312071,0,0.723549,1,0,0,0,3,1,"hv",293,"40",19,801,112,0.75,0.25,6
2.484976,0,0.72449,1,0,0,0,3,1,"hv",294,"40",19,801,112,0.75,0.25,7
3.206448,0,0.725424,1,0,0,0,3,1,"hv",295,"40",19,801,112,0.75,0.25,8
3.556173,0,0.726351,1,0,0,0,3,1,"hv",296,"40",19,801,112,0.75,0.25,9
4.032251,0,0.727273,1,0,0,0,3,1,"hv",297,"40",19,801,112,0.75,0.25,10
3.392292,0,0.728188,1,0,0,0,3,1,"hv",298,"40",19,801,112,0.75,0.25,11
0,3.655088,0.725753,0.916667,0.083333,0,1,3,1,"hv",299,"40",19,801,112,0.75,0.25,12
3.954269,0,0.726667,0.923077,0.076923,0,1,3,1,"hv",300,"40",19,801,112,0.75,0.25,13
0,3.891084,0.728477,0,1,1,1,3,1,"hv",301,"40",20,801,111,0.25,0.75,1
0,2.385387,0.729373,0,1,0,0,3,1,"hv",302,"40",20,801,111,0.25,0.75,2
0,3.480582,0.730263,0,1,0,0,3,1,"hv",303,"40",20,801,111,0.25,0.75,3
0,4.06798,0.731148,0,1,0,0,3,1,"hv",304,"40",20,801,111,0.25,0.75,4
3.060715,0,0.728758,0.2,0.8,0,1,3,1,"hv",305,"40",20,801,111,0.25,0.75,5
0,1.449443,0.729642,0.166667,0.833333,0,1,3,1,"hv",306,"40",20,801,111,0.25,0.75,6
0,2.977275,0.730519,0.142857,0.857143,0,0,3,1,"hv",307,"40",20,801,111,0.25,0.75,7
0,3.081735,0.731392,0.125,0.875,0,0,3,1,"hv",308,"40",20,801,111,0.25,0.75,8
0,4.329518,0.732258,0.111111,0.888889,0,0,3,1,"hv",309,"40",20,801,111,0.25,0.75,9
0,1.387008,0.733119,0.1,0.9,0,0,3,1,"hv",310,"40",20,801,111,0.25,0.75,10
0,3.624197,0.733974,0.090909,0.909091,0,0,3,1,"hv",311,"40",20,801,111,0.25,0.75,11
0,0.573278,0.734824,0.083333,0.916667,0,0,3,1,"hv",312,"40",20,801,111,0.25,0.75,12
0,3.275713,0.735669,0.076923,0.923077,0,0,3,1,"hv",313,"40",20,801,111,0.25,0.75,13
0,5.773565,0.736508,0.071429,0.928571,0,0,3,1,"hv",314,"40",20,801,111,0.25,0.75,14
0,-0.433976,0.737342,0.066667,0.933333,0,0,3,1,"hv",315,"40",20,801,111,0.25,0.75,15
2.688655,0,0.735016,0.125,0.875,0,1,3,1,"hv",316,"40",20,801,111,0.25,0.75,16
0,5.210714,0.735849,0.117647,0.882353,0,1,3,1,"hv",317,"40",20,801,111,0.25,0.75,17
0,2.570024,0.736677,0.111111,0.888889,0,0,3,1,"hv",318,"40",20,801,111,0.25,0.75,18
0,3.056674,0.7375,0.105263,0.894737,0,0,3,1,"hv",319,"40",20,801,111,0.25,0.75,19
3.261003,0,0.738318,1,0,1,1,3,1,"hv",320,"40",21,801,112,0.75,0.25,1
2.789709,0,0.73913,1,0,0,0,3,1,"hv",321,"40",21,801,112,0.75,0.25,2
3.15913,0,0.739938,1,0,0,0,3,1,"hv",322,"40",21,801,112,0.75,0.25,3
0,2.377253,0.737654,0.75,0.25,0,1,3,1,"hv",323,"40",21,801,112,0.75,0.25,4
0,2.777341,0.735385,0.6,0.4,0,0,3,1,"hv",324,"40",21,801,112,0.75,0.25,5
3.518015,0,0.736196,0.666667,0.333333,0,1,3,1,"hv",325,"40",21,801,112,0.75,0.25,6
1.843933,0,0.737003,0.714286,0.285714,0,0,3,1,"hv",326,"40",21,801,112,0.75,0.25,7
3.11868,0,0.737805,0.75,0.25,0,0,3,1,"hv",327,"40",21,801,112,0.75,0.25,8
1.116521,0,0.738602,0.777778,0.222222,0,0,3,1,"hv",328,"40",21,801,112,0.75,0.25,9
2.319688,0,0.739394,0.8,0.2,0,0,3,1,"hv",329,"40",21,801,112,0.75,0.25,10
2.500128,0,0.740181,0.818182,0.181818,0,0,3,1,"hv",330,"40",21,801,112,0.75,0.25,11
0,3.968948,0.737952,0.75,0.25,0,1,3,1,"hv",331,"40",21,801,112,0.75,0.25,12
3.08825,0,0.738739,0.769231,0.230769,0,1,3,1,"hv",332,"40",21,801,112,0.75,0.25,13
3.850765,0,0.739521,0.785714,0.214286,0,0,3,1,"hv",333,"40",21,801,112,0.75,0.25,14
4.704304,0,0.740299,0.8,0.2,0,0,3,1,"hv",334,"40",21,801,112,0.75,0.25,15
2.556931,0,0.741071,0.8125,0.1875,0,0,3,1,"hv",335,"40",21,801,112,0.75,0.25,16
3.410334,0,0.74184,0.823529,0.176471,0,0,3,1,"hv",336,"40",21,801,112,0.75,0.25,17
0,3.572047,0.742604,0,1,1,1,3,1,"hv",337,"40",22,801,111,0.25,0.75,1
0,3.13094,0.743363,0,1,0,0,3,1,"hv",338,"40",22,801,111,0.25,0.75,2
0,1.588102,0.744118,0,1,0,0,3,1,"hv",339,"40",22,801,111,0.25,0.75,3
0,3.18987,0.744868,0,1,0,0,3,1,"hv",340,"40",22,801,111,0.25,0.75,4
0,3.098092,0.745614,0,1,0,0,3,1,"hv",341,"40",22,801,111,0.25,0.75,5
0,2.273028,0.746356,0,1,0,0,3,1,"hv",342,"40",22,801,111,0.25,0.75,6
0,3.677385,0.747093,0,1,0,0,3,1,"hv",343,"40",22,801,111,0.25,0.75,7
0,2.280338,0.747826,0,1,0,0,3,1,"hv",344,"40",22,801,111,0.25,0.75,8
3.081061,0,0.745665,0.111111,0.888889,0,1,3,1,"hv",345,"40",22,801,111,0.25,0.75,9
0,2.914557,0.746398,0.1,0.9,0,1,3,1,"hv",346,"40",22,801,111,0.25,0.75,10
5.841498,0,0.744253,0.181818,0.818182,0,1,3,1,"hv",347,"40",22,801,111,0.25,0.75,11
0,1.691339,0.744986,0.166667,0.833333,0,1,3,1,"hv",348,"40",22,801,111,0.25,0.75,12
0,3.365486,0.745714,0.153846,0.846154,0,0,3,1,"hv",349,"40",22,801,111,0.25,0.75,13
