"r_t1","r_t2","c_prob","c_prob_epoch_t0","c_prob_epoch_t1","cp","obs_cp","mu_rewards","std_rewards","condition","trial","trialset","epoch_n","ID","p_id_solution","t0_p","t1_p","epoch_trial"
0,2.29024,0.651877,0.4,0.6,0,0,3,1,"hc",585,"53",24,814,111,0.35,0.65,20
0,2.661837,0.65247,0.380952,0.619048,0,0,3,1,"hc",586,"53",24,814,111,0.35,0.65,21
0,2.263881,0.653061,0.363636,0.636364,0,0,3,1,"hc",587,"53",24,814,111,0.35,0.65,22
0,4.200203,0.65365,0.347826,0.652174,0,0,3,1,"hc",588,"53",24,814,111,0.35,0.65,23
4.725013,0,0.652542,0.375,0.625,0,1,3,1,"hc",589,"53",24,814,111,0.35,0.65,24
3.394685,0,0.65313,1,0,1,0,3,1,"hc",590,"53",25,814,112,0.65,0.35,1
0,3.19969,0.652027,0.5,0.5,0,1,3,1,"hc",591,"53",25,814,112,0.65,0.35,2
3.452917,0,0.652614,0.666667,0.333333,0,1,3,1,"hc",592,"53",25,814,112,0.65,0.35,3
0,0.485462,0.651515,0.5,0.5,0,1,3,1,"hc",593,"53",25,814,112,0.65,0.35,4
3.321469,0,0.652101,0.6,0.4,0,1,3,1,"hc",594,"53",25,814,112,0.65,0.35,5
2.39738,0,0.652685,0.666667,0.333333,0,0,3,1,"hc",595,"53",25,814,112,0.65,0.35,6
0,2.86979,0.651591,0.571429,0.428571,0,1,3,1,"hc",596,"53",25,814,112,0.65,0.35,7
2.462269,0,0.652174,0.625,0.375,0,1,3,1,"hc",597,"53",25,814,112,0.65,0.35,8
0,4.064419,0.651085,0.555556,0.444444,0,1,3,1,"hc",598,"53",25,814,112,0.65,0.35,9
0,2.943777,0.65,0.5,0.5,0,0,3,1,"hc",599,"53",25,814,112,0.65,0.35,10
3.763502,0,0.650582,0.545455,0.454545,0,1,3,1,"hc",600,"53",25,814,112,0.65,0.35,11
